4841.38
(457.07 | -362.05) [ 0 15 29 59 45 61 ]
(583.03 | -392.47) [ 0 8 10 20 28 40 60 50 38 61 ]
(451.75 | -377.39) [ 0 13 14 22 44 43 52 61 ]
(435.51 | -303.07) [ 0 5 25 35 55 61 ]
(454.07 | 01.51) [ 0 30 12 9 42 58 39 61 ]
(525.27 | 05.51) [ 0 6 7 24 32 36 37 61 ]
(451.85 | 17.49) [ 0 23 21 18 48 54 53 61 ]
(451.51 | -126.25) [ 0 19 26 16 31 46 51 61 ]
(295.89 | -46.87) [ 0 17 11 27 47 41 57 61 ]
(575.43 | -56.10) [ 0 2 4 3 1 49 33 56 34 61 ]


4836.26
(435.51 | 04.78) [ 0 5 25 55 35 61 ]
(600.95 | -633.85) [ 0 8 10 12 30 38 50 60 40 61 ]
(575.43 | -223.07) [ 0 1 3 4 2 49 33 56 34 61 ]
(457.07 | -324.22) [ 0 15 29 45 59 61 ]
(459.32 | -60.57) [ 0 23 24 18 53 54 48 61 ]
(451.75 | -94.37) [ 0 22 14 13 52 43 44 61 ]
(443.65 | -83.97) [ 0 20 16 21 31 46 51 61 ]
(524.27 | -57.72) [ 0 9 7 6 37 36 32 61 ]
(295.89 | -41.39) [ 0 17 11 27 47 41 57 61 ]
(452.42 | -97.30) [ 0 19 26 28 39 58 42 61 ]


4992.42
(593.18 | -832.27) [ 0 19 15 22 49 33 56 52 61 ]
(470.47 | -487.14) [ 0 29 30 45 59 61 ]
(419.65 | -313.78) [ 0 21 27 16 46 35 61 ]
(452.81 | -167.58) [ 0 20 13 26 43 32 44 61 ]
(467.38 | -144.02) [ 0 5 23 48 54 53 61 ]
(445.43 | -145.94) [ 0 25 12 9 55 39 42 61 ]
(583.27 | -185.76) [ 0 8 10 28 18 40 60 50 38 61 ]
(514.73 | -186.84) [ 0 6 7 24 34 36 37 61 ]
(296.32 | -207.97) [ 0 14 11 17 57 41 47 61 ]
(469.19 | -192.29) [ 0 1 3 4 2 51 58 31 61 ]


4805.38
(469.19 | -573.78) [ 0 2 4 3 1 31 58 51 61 ]
(459.32 | -473.72) [ 0 18 24 23 48 54 53 61 ]
(435.51 | -223.26) [ 0 5 25 35 55 61 ]
(457.07 | -345.80) [ 0 29 15 45 59 61 ]
(451.75 | -316.61) [ 0 22 14 13 52 43 44 61 ]
(600.09 | -115.98) [ 0 30 20 10 8 40 60 50 38 61 ]
(528.45 | -121.53) [ 0 6 7 21 37 36 32 61 ]
(295.89 | -153.34) [ 0 17 11 27 47 41 57 61 ]
(445.53 | -246.94) [ 0 16 12 9 39 46 42 61 ]
(562.58 | -321.95) [ 0 19 26 28 49 33 56 34 61 ]


4919.27
(405.48 | -323.74) [ 0 25 11 8 41 55 61 ]
(422.09 | -65.44) [ 0 19 7 5 57 35 42 61 ]
(575.43 | -87.15) [ 0 1 3 4 2 34 56 33 49 61 ]
(593.73 | -300.05) [ 0 30 27 20 40 60 50 38 61 ]
(457.07 | -147.47) [ 0 15 29 45 59 61 ]
(459.32 | -171.49) [ 0 23 24 18 53 54 48 61 ]
(399.14 | -140.36) [ 0 9 16 17 39 46 47 61 ]
(449.32 | -105.92) [ 0 10 28 21 31 58 51 61 ]
(451.75 | -140.79) [ 0 22 14 13 44 43 52 61 ]
(525.94 | -184.91) [ 0 26 12 6 32 36 37 61 ]


4820.52
(403.39 | -332.70) [ 0 28 27 9 39 58 57 61 ]
(525.62 | -277.75) [ 0 19 7 5 37 36 52 61 ]
(426.25 | 24.59) [ 0 26 12 6 35 31 42 61 ]
(389.37 | -9.74) [ 0 17 21 25 51 55 47 61 ]
(449.87 | -188.91) [ 0 13 14 22 32 43 44 61 ]
(575.43 | -166.11) [ 0 2 4 3 1 34 56 33 49 61 ]
(457.07 | -191.88) [ 0 29 15 45 59 61 ]
(600.09 | -131.06) [ 0 30 20 10 8 40 60 50 38 61 ]
(394.13 | -77.59) [ 0 16 11 46 41 61 ]
(459.32 | -173.60) [ 0 23 24 18 53 54 48 61 ]


4795.90
(457.07 | -2638.18) [ 0 29 15 59 45 61 ]
(435.64 | -249.15) [ 0 5 16 35 46 61 ]
(459.32 | -326.14) [ 0 23 24 18 53 54 48 61 ]
(467.34 | -297.26) [ 0 2 4 3 1 39 58 31 61 ]
(451.75 | -365.73) [ 0 22 14 13 44 43 52 61 ]
(524.27 | 11.85) [ 0 6 7 9 32 36 37 61 ]
(600.09 | -110.18) [ 0 30 20 10 8 40 60 50 38 61 ]
(441.95 | -16.18) [ 0 21 12 25 51 55 42 61 ]
(295.89 | -51.74) [ 0 27 11 17 47 41 57 61 ]
(562.58 | -165.11) [ 0 28 26 19 34 56 33 49 61 ]


4859.56
(435.51 | -12037.62) [ 0 25 5 55 35 61 ]
(451.75 | -466.49) [ 0 22 14 13 52 43 44 61 ]
(465.29 | -466.43) [ 0 1 3 4 2 51 46 31 61 ]
(303.94 | -330.91) [ 0 27 11 8 17 57 41 47 61 ]
(444.24 | -126.97) [ 0 9 12 28 42 58 39 61 ]
(561.65 | -316.42) [ 0 16 26 19 34 56 33 49 61 ]
(578.94 | -394.75) [ 0 10 20 15 40 60 50 38 61 ]
(459.32 | -411.66) [ 0 23 24 18 48 54 53 61 ]
(470.47 | -288.77) [ 0 30 29 45 59 61 ]
(528.45 | -65.75) [ 0 6 7 21 32 36 37 61 ]


4853.61
(575.43 | -374.61) [ 0 2 4 3 1 49 33 56 34 61 ]
(445.42 | -784.04) [ 0 12 14 16 39 46 42 61 ]
(296.38 | -109.42) [ 0 17 11 9 57 41 47 61 ]
(457.07 | -88.35) [ 0 29 15 59 45 61 ]
(600.09 | -232.76) [ 0 8 10 20 30 38 50 60 40 61 ]
(459.32 | -266.55) [ 0 18 24 23 48 54 53 61 ]
(530.86 | -216.57) [ 0 27 7 6 37 36 32 61 ]
(435.51 | -211.61) [ 0 5 25 55 35 61 ]
(440.51 | -49.66) [ 0 21 28 22 31 58 51 61 ]
(453.04 | -94.78) [ 0 19 13 26 44 43 52 61 ]


4925.17
(608.09 | -448.82) [ 0 2 4 3 1 34 32 33 54 61 ]
(428.75 | -1122.57) [ 0 5 23 35 46 61 ]
(449.42 | -334.25) [ 0 27 14 13 52 43 44 61 ]
(457.07 | -453.70) [ 0 29 15 59 45 61 ]
